cdyd_kod;prz_kod;kod grupy przedmiotów;opis grupy przedmiotów;przedmiot;jezyk_przedm;prz_jed_dawca;prz_jed_biorcy;tzaj_kod;zajecia;liczba_godz;numer_grupy;opis_grupy;dzien_tygodnia;data;godz_od;godz_do;lokalizacja;prowadzacy;tytul;jedn_os_kod;rodzaj_umowy;kierunek;stopien_stud;tryb_stud;nr_sem
25/26-Z;200-ZRZ-2N-134;ZRZ-2N,1sem,PP;Zarz?dzanie, niestacjonarne 2 stopnia, semestr 1 , przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;CWP;?wiczenia projektowe;14;1;;SOBOTA      ;08.11.2025;11:30;13:00;D-14a, sala 3.7;Stach Izabella;dr;200-301;UP;ZRZ;2;N;1
25/26-Z;200-ZRZ-2N-167;ZRZ-2N,1sem,PP;Zarz?dzanie, niestacjonarne 2 stopnia, semestr 1 , przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;14;1;;SOBOTA      ;22.11.2025;15:30;17:00;D-14a, sala 2.1;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;N;1
25/26-Z;200-ZRZ-2N-336;ZRZ-2N,1sem,PP;Zarz?dzanie, niestacjonarne 2 stopnia, semestr 1 , przedmioty podstawowe;Zarz?dzanie strategiczne;POL;200-000;200-000;W;wyk?ad;14;1;;PI?TEK      ;17.10.2025;17:00;18:30;online, sala online;Kabalska Agnieszka;dr in?.;200-302;UP;ZRZ;2;N;1
25/26-Z;200-ZRZ-2S-004-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Analityka w HR;POL;200-000;200-000;W;wyk?ad;15;1;;CZWARTEK    ;15.01.2026;15:00;16:30;D-14, sala 106;Povstyn Oksana;dr hab.;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-004-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Analityka w HR;POL;200-000;200-000;W;wyk?ad;15;1;;CZWARTEK    ;27.11.2025;15:30;17:45;D-14, sala 106;Povstyn Oksana;dr hab.;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-010-ZFI;ZRZ-2S,3sem,ZFI;ZRZ, stacjonarne 2 stopnia,3 semestr, ?cie?ka ZFI;Audyt wewn?trzny i rewizja finansowa;POL;200-000;200-000;KONW;konwersatorium;45;1;;WTOREK      ;09.12.2025;08:00;09:30;D-14, sala 207;Sawicka Joanna;dr in?.;200-306;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-017-MA;ZRZ-2S,3sem,MA;ZRZ, stacjonarne 2 stopnia, 3 semestr, ?cie?ka M;Budowanie marki i wizerunku;POL;200-000;200-000;KONW;konwersatorium;10;1;;WTOREK      ;07.10.2025;09:45;11:15;D-14a, sala 2.2;Tarczyd?o Beata;dr hab.;200-303;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-024-ZFI;ZRZ-2S,3sem,ZFI;ZRZ, stacjonarne 2 stopnia,3 semestr, ?cie?ka ZFI;Controlling strategiczny;POL;200-000;200-000;CWA;?wiczenia audytoryjne;45;1;;PONIEDZIA?EK;08.12.2025;08:00;09:30;D-14, sala 106;Rymkiewicz Bartosz;dr;200-306;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-024-ZFI;ZRZ-2S,3sem,ZFI;ZRZ, stacjonarne 2 stopnia,3 semestr, ?cie?ka ZFI;Controlling strategiczny;POL;200-000;200-000;CWA;?wiczenia audytoryjne;45;1;;PONIEDZIA?EK;12.01.2026;09:45;11:15;D-14, sala 106;Rymkiewicz Bartosz;dr;200-306;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-047-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Budowanie marki pracodawcy;POL;200-000;200-000;CWA;?wiczenia audytoryjne;45;1;;PI?TEK      ;23.01.2026;08:00;09:30;D-14, sala 106;Czekierda Piotr;mgr;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-047-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Budowanie marki pracodawcy;POL;200-000;200-000;CWA;?wiczenia audytoryjne;45;1;;PI?TEK      ;19.12.2025;08:00;09:30;D-14, sala 106;Czekierda Piotr;mgr;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-047-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Budowanie marki pracodawcy;POL;200-000;200-000;CWA;?wiczenia audytoryjne;45;1;;PI?TEK      ;17.10.2025;11:30;13:00;D-14, sala 106;Czekierda Piotr;mgr;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-047-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Budowanie marki pracodawcy;POL;200-000;200-000;CWA;?wiczenia audytoryjne;45;1;;PI?TEK      ;10.10.2025;11:30;13:00;D-14, sala 106;Czekierda Piotr;mgr;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-076-ZFI;ZRZ-2S,3sem,ZFI;ZRZ, stacjonarne 2 stopnia,3 semestr, ?cie?ka ZFI;Instrumenty rynków finansowych;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;WTOREK      ;14.10.2025;15:00;16:30;D-14, sala 106;Urba?ski Stanis?aw;dr hab. in?.;200-306;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-076-ZFI;ZRZ-2S,3sem,ZFI;ZRZ, stacjonarne 2 stopnia,3 semestr, ?cie?ka ZFI;Instrumenty rynków finansowych;POL;200-000;200-000;W;wyk?ad;30;1;;PONIEDZIA?EK;06.10.2025;13:15;14:45;D-14, sala 106;Urba?ski Stanis?aw;dr hab. in?.;200-306;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-094-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Kultura organizacji;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;PI?TEK      ;19.12.2025;13:15;14:45;D-14, sala 106;Guca Stanis?awa;mgr in?.;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-094-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Kultura organizacji;POL;200-000;200-000;W;wyk?ad;30;1;;PI?TEK      ;24.10.2025;13:15;14:45;D-14a, sala 0.1;Górski Piotr;dr hab.;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-101;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;?RODA       ;28.01.2026;15:00;16:30;D-14, sala 219;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-101;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;?RODA       ;07.01.2026;15:00;16:30;D-14, sala 219;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-101;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;?RODA       ;10.12.2025;15:00;16:30;D-14, sala 219;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-101;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;WTOREK      ;28.10.2025;11:30;13:00;D-14, sala 207;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-101;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;W;wyk?ad;45;1;;?RODA       ;28.01.2026;11:30;13:00;D-14, sala 219;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-101;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;W;wyk?ad;45;1;;?RODA       ;07.01.2026;11:30;13:00;D-14, sala 219;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-101;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Makroekonomia;POL;200-000;200-000;W;wyk?ad;45;1;;?RODA       ;15.10.2025;11:30;13:00;D-14, sala 219;Piontek Wojciech;dr hab.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-106-MA;ZRZ-2S,3sem,MA;ZRZ, stacjonarne 2 stopnia, 3 semestr, ?cie?ka M;Marketing eventowy;POL;200-000;200-000;ZW;zaj?cia warsztatowe;15;1;;WTOREK      ;28.10.2025;16:45;18:15;D-14a, sala 2.2;Proszowska Anita;dr in?.;200-303;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-106-MA;ZRZ-2S,3sem,MA;ZRZ, stacjonarne 2 stopnia, 3 semestr, ?cie?ka M;Marketing eventowy;POL;200-000;200-000;ZW;zaj?cia warsztatowe;15;1;;WTOREK      ;18.11.2025;13:00;15:15;D-14a, sala 2.2;Proszowska Anita;dr in?.;200-303;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-134;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;WTOREK      ;13.01.2026;15:00;16:30;D-14a, sala 3.7;Byrska-R?pa?a Alicja;dr in?.;200-301;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-134;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;WTOREK      ;21.10.2025;16:45;18:15;D-14, sala 307;Byrska-R?pa?a Alicja;dr in?.;200-301;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-134;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;CWP;?wiczenia projektowe;30;1;;WTOREK      ;27.01.2026;13:15;14:45;D-14a, sala 3.7;Stach Izabella;dr;200-301;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-134;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;CWP;?wiczenia projektowe;30;2;;WTOREK      ;25.11.2025;15:30;17:45;D-14a, sala 3.7;Byrska-R?pa?a Alicja;dr in?.;200-301;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-134;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;W;wyk?ad;30;1;;PONIEDZIA?EK;24.11.2025;18:00;20:15;online, sala online;Stach Izabella;dr;200-301;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-134;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;W;wyk?ad;30;1;;PONIEDZIA?EK;12.01.2026;16:45;18:15;online, sala online;Stach Izabella;dr;200-301;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-134;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Metody ilo?ciowe w zarz?dzaniu;POL;200-000;200-000;W;wyk?ad;30;1;;PONIEDZIA?EK;15.12.2025;16:45;18:15;online, sala online;Stach Izabella;dr;200-301;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-154-ZFI;ZRZ-2S,3sem,ZFI;ZRZ, stacjonarne 2 stopnia,3 semestr, ?cie?ka ZFI;Modu? bada? naukowych;POL;200-000;200-000;KONW;konwersatorium;30;1;;WTOREK      ;16.12.2025;11:30;13:00;D-14a, sala 0.1;Bek-Gaik Bogus?awa;dr hab. in?.;200-306;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-154-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Modu? bada? naukowych;POL;200-000;200-000;KONW;konwersatorium;30;1;;WTOREK      ;20.01.2026;09:45;11:15;D-14, sala 106;Beck-Krala Ewa;dr hab. in?.;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-155-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Motywowanie i wynagradzanie pracowników;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;WTOREK      ;14.10.2025;11:30;13:00;D-14, sala 106;Beck-Krala Ewa;dr hab. in?.;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-155-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Motywowanie i wynagradzanie pracowników;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;WTOREK      ;07.10.2025;11:30;13:00;D-14, sala 106;Beck-Krala Ewa;dr hab. in?.;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-155-ZKL;ZRZ-2S,3sem,ZKL;ZRZ,stacjonarne 2 stopnia, 3 semestr, ?cie?ka ZKL;Motywowanie i wynagradzanie pracowników;POL;200-000;200-000;W;wyk?ad;30;1;;WTOREK      ;18.11.2025;08:00;10:15;D-14, sala 106;Beck-Krala Ewa;dr hab. in?.;200-302;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-161;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Negocjacje w biznesie;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;;CZWARTEK    ;06.11.2025;11:30;13:00;D-14a, sala 3.1;Czekierda Piotr;mgr;200-302;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-161;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Negocjacje w biznesie;POL;200-000;200-000;W;wyk?ad;15;1;;WTOREK      ;04.11.2025;15:00;16:30;D-14, sala 219;Zió?kowski S?awomir;dr in?.;200-302;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-167;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;?RODA       ;28.01.2026;16:45;18:15;D-14a, sala 2.2;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-167;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;CZWARTEK    ;08.01.2026;11:30;13:00;D-14, sala 219;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-167;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;PONIEDZIA?EK;26.01.2026;11:30;13:00;D-14, sala 219;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-167;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;PONIEDZIA?EK;19.01.2026;11:30;13:00;D-14, sala 219;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-167;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;PONIEDZIA?EK;08.12.2025;11:30;13:00;D-14, sala 219;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-167;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;W;wyk?ad;45;1;;CZWARTEK    ;08.01.2026;09:45;11:15;D-14, sala 219;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-167;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;W;wyk?ad;45;1;;PONIEDZIA?EK;26.01.2026;09:45;11:15;D-14, sala 219;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-167;ZRZ-2S,1sem,UKR, ZRZ-2S,1s,PP;ZRZ, 2 stopie?, 1semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Nowoczesne koncepcje zarz?dzania;POL;200-000;200-000;W;wyk?ad;45;1;;PONIEDZIA?EK;12.01.2026;09:45;11:15;D-14, sala 219;Filipowicz Pawe?;dr in?.;200-303;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-234;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,2sem,ZP,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, ZRZ,ZP, 2 stopie?, 2semestr,Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Rachunkowo?? zarz?dcza;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;WTOREK      ;21.10.2025;11:30;13:00;D-14a, sala 1.1;Ko?odziej-Hajdo Marta;dr in?.;200-306;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-234;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,2sem,ZP,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, ZRZ,ZP, 2 stopie?, 2semestr,Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Rachunkowo?? zarz?dcza;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;WTOREK      ;07.10.2025;11:30;13:00;D-14a, sala 1.1;Ko?odziej-Hajdo Marta;dr in?.;200-306;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-234;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,2sem,ZP,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, ZRZ,ZP, 2 stopie?, 2semestr,Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Rachunkowo?? zarz?dcza;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;?RODA       ;12.11.2025;13:15;14:45;D-14a, sala 1.1;Ko?odziej-Hajdo Marta;dr in?.;200-306;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-234;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,2sem,ZP,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, ZRZ,ZP, 2 stopie?, 2semestr,Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Rachunkowo?? zarz?dcza;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;2;;WTOREK      ;04.11.2025;13:15;14:45;D-14a, sala 1.1;Ko?odziej-Hajdo Marta;dr in?.;200-306;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-234;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,2sem,ZP,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, ZRZ,ZP, 2 stopie?, 2semestr,Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Rachunkowo?? zarz?dcza;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;PONIEDZIA?EK;27.10.2025;09:45;11:15;D-14a, sala 1.1;Ko?odziej-Hajdo Marta;dr in?.;200-306;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-234;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,2sem,ZP,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, ZRZ,ZP, 2 stopie?, 2semestr,Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Rachunkowo?? zarz?dcza;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;PONIEDZIA?EK;27.10.2025;11:30;13:00;D-14a, sala 1.1;Ko?odziej-Hajdo Marta;dr in?.;200-306;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-234;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,2sem,ZP,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, ZRZ,ZP, 2 stopie?, 2semestr,Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Rachunkowo?? zarz?dcza;POL;200-000;200-000;CWA;?wiczenia audytoryjne;30;1;;PONIEDZIA?EK;17.11.2025;10:30;12:45;D-14a, sala 1.1;Ko?odziej-Hajdo Marta;dr in?.;200-306;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-251;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Spo?eczna odpowiedzialno?? biznesu;POL;200-000;200-000;W;wyk?ad;15;1;;?RODA       ;07.01.2026;09:45;11:15;D-14, sala 219;Szyba Marta;dr in?.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-251;ZRZ-2S,2sem,ZF,UKR, ZRZ-2S,1s,PP;ZRZ, ZF, 2stopie?, 2semestr, Ukraina, przedmioty podstawowe, Zarz?dzanie, 2 stopie? stacjonarne, semestr 1,przedmioty podstawowe;Spo?eczna odpowiedzialno?? biznesu;POL;200-000;200-000;W;wyk?ad;15;1;;?RODA       ;17.12.2025;09:45;11:15;D-14, sala 219;Szyba Marta;dr in?.;200-304;UP;ZRZ;2;S;1
25/26-Z;200-ZRZ-2S-322;ZRZ-2S,3sem,PO;ZRZ,stacjonarne 2 stopnia, 3 semestr, przedmioty obieralne;Zarz?dzanie konfliktem;POL;200-000;200-000;CWA;?wiczenia audytoryjne;15;1;MA ZKL ZFI;CZWARTEK    ;06.11.2025;13:15;14:45;D-14a, sala 3.2;Pazynich Yuliya;dr;200-303;UP;ZRZ;2;S;3
25/26-Z;200-ZRZ-2S-322;ZRZ-2S,3sem,PO;ZRZ,stacjonarne 2 stopnia, 3 semestr, przedmioty obieralne;Zarz?dzanie konfliktem;POL;200-000;200-000;W;wyk?ad;15;1;MA ZKL ZFI;CZWARTEK    ;09.10.2025;11:30;13:00;D-14a, sala 3.2;Pazynich Yuliya;dr;200-303;UP;ZRZ;2;S;3
